Name	ED	Dataset	Stirparo.lineage	Author.lineage	Branches	clusterUmap	EDfactor	finalClusters	sample_name	day	sex	dataset
ERR1041517	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041517	4	female	petro
ERR1041518	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041518	4	male	petro
ERR1041519	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041519	4	male	petro
ERR1041520	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041520	4	male	petro
ERR1041521	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041521	4	male	petro
ERR1041522	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041522	4	male	petro
ERR1041523	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041523	4	male	petro
ERR1041524	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041524	4	male	petro
ERR1041525	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041525	4	male	petro
ERR1041526	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041526	4	male	petro
ERR1041528	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041528	4	male	petro
ERR1041529	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041529	4	male	petro
ERR1041530	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041530	4	male	petro
ERR1041531	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041531	4	male	petro
ERR1041532	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041532	4	male	petro
ERR1041533	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041533	4	male	petro
ERR1041534	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041534	4	male	petro
ERR1041535	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041535	4	male	petro
ERR1041536	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041536	4	male	petro
ERR1041537	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041537	4	male	petro
ERR1041538	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041538	4	male	petro
ERR1041539	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041539	4	male	petro
ERR1041540	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041540	4	male	petro
ERR1041541	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041541	4	male	petro
ERR1041542	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041542	4	male	petro
ERR1041543	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041543	4	male	petro
ERR1041544	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041544	4	male	petro
ERR1041545	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041545	4	male	petro
ERR1041546	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041546	4	male	petro
ERR1041547	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041547	4	female	petro
ERR1041548	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041548	4	female	petro
ERR1041549	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041549	4	female	petro
ERR1041550	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041550	4	female	petro
ERR1041551	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041551	4	female	petro
ERR1041552	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041552	4	female	petro
ERR1041553	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041553	4	female	petro
ERR1041554	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041554	4	female	petro
ERR1041555	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041555	4	female	petro
ERR1041556	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041556	4	female	petro
ERR1041557	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041557	4	female	petro
ERR1041558	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041558	4	female	petro
ERR1041559	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041559	4	female	petro
ERR1041560	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041560	4	female	petro
ERR1041561	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041561	4	female	petro
ERR1041562	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041562	4	female	petro
ERR1041563	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041563	4	female	petro
ERR1041564	4	Petro	undefined		1.Pre-morula	Morula	4	Morula	ERR1041564	4	female	petro
ERR1041565	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041565	4	female	petro
ERR1041566	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041566	4	female	petro
ERR1041567	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041567	4	female	petro
ERR1041568	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041568	4	female	petro
ERR1041569	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041569	4	female	petro
ERR1041570	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041570	4	female	petro
ERR1041571	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041571	4	female	petro
ERR1041572	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041572	4	female	petro
ERR1041574	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041574	4	female	petro
ERR1041575	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041575	4	female	petro
ERR1041576	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041576	4	female	petro
ERR1041577	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041577	4	female	petro
ERR1041578	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041578	4	female	petro
ERR1041579	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041579	4	female	petro
ERR1041580	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041580	4	female	petro
ERR1041581	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041581	4	female	petro
ERR1041582	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041582	4	female	petro
ERR1041583	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041583	4	female	petro
ERR1041584	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041584	4	female	petro
ERR1041585	4	Petro	undefined		2.Morula	Morula	4	B1_B2	ERR1041585	4	female	petro
ERR1041586	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041586	4	female	petro
ERR1041587	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041587	4	female	petro
ERR1041588	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041588	4	female	petro
ERR1041589	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041589	4	female	petro
ERR1041590	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041590	4	female	petro
ERR1041591	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041591	4	female	petro
ERR1041592	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041592	4	female	petro
ERR1041593	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041593	4	female	petro
ERR1041594	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041594	4	female	petro
ERR1041595	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041595	4	female	petro
ERR1041596	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041596	4	female	petro
ERR1041597	4	Petro	undefined		2.Morula	B1_B2	4	B1_B2	ERR1041597	4	female	petro
ERR1041598	4	Petro	undefined		3.Early blastocyst	B1_B2	4	B1_B2	ERR1041598	4	female	petro
ERR1041599	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041599	4	male	petro
ERR1041600	4	Petro	undefined		3.Early blastocyst	Morula	4	Morula	ERR1041600	4	male	petro
ERR1041601	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041601	4	male	petro
ERR1041602	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041602	4	male	petro
ERR1041603	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041603	4	male	petro
ERR1041604	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041604	4	male	petro
ERR1041605	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041605	4	male	petro
ERR1041606	4	Petro	undefined		3.Early blastocyst	Morula	4	Morula	ERR1041606	4	male	petro
ERR1041607	4	Petro	undefined		3.Early blastocyst	Morula	4	Morula	ERR1041607	4	male	petro
ERR1041608	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041608	4	male	petro
ERR1041609	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041609	4	male	petro
ERR1041610	4	Petro	undefined		3.Early blastocyst	Morula	4	Morula	ERR1041610	4	male	petro
ERR1041611	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041611	4	male	petro
ERR1041612	4	Petro	undefined		3.Early blastocyst	Morula	4	Morula	ERR1041612	4	male	petro
ERR1041613	4	Petro	undefined		2.Morula	Morula	4	Morula	ERR1041613	4	male	petro
ERR1041615	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041615	5	male	petro
ERR1041616	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041616	5	male	petro
ERR1041617	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041617	5	male	petro
ERR1041618	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	medium_TE	ERR1041618	5	male	petro
ERR1041619	5	Petro	TE		6.Epiblast	EPI.early_TE	5	EPI	ERR1041619	5	female	petro
ERR1041620	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041620	5	female	petro
ERR1041621	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041621	5	female	petro
ERR1041622	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041622	5	female	petro
ERR1041623	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041623	5	female	petro
ERR1041624	5	Petro	TE	TE	6.Epiblast	EPI.early_TE	5	EPI	ERR1041624	5	female	petro
ERR1041625	5	Petro	TE	prE	6.Epiblast	EPI.early_TE	5	EPI	ERR1041625	5	female	petro
ERR1041626	5	Petro	TE	TE	6.Epiblast	EPI.early_TE	5	EPI	ERR1041626	5	female	petro
ERR1041627	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041627	5	female	petro
ERR1041628	5	Petro	ICM		6.Epiblast	EPI	5	EPI	ERR1041628	5	female	petro
ERR1041629	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041629	5	female	petro
ERR1041630	5	Petro	TE	TE	6.Epiblast	early_TE	5	early_TE	ERR1041630	5	female	petro
ERR1041631	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041631	5	female	petro
ERR1041632	5	Petro		TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041632	5	female	petro
ERR1041633	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041633	5	female	petro
ERR1041634	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041634	5	female	petro
ERR1041635	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	medium_TE	ERR1041635	5	female	petro
ERR1041636	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041636	5	female	petro
ERR1041638	5	Petro	TE	TE	6.Epiblast	B1_B2	5	EPI	ERR1041638	5	female	petro
ERR1041639	5	Petro	ICM		6.Epiblast	EPI	5	EPI	ERR1041639	5	female	petro
ERR1041640	5	Petro	ICM		6.Epiblast	EPI	5	EPI	ERR1041640	5	female	petro
ERR1041641	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041641	5	female	petro
ERR1041642	5	Petro		EPI	6.Epiblast	EPI	5	EPI	ERR1041642	5	female	petro
ERR1041643	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041643	5	female	petro
ERR1041644	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041644	5	female	petro
ERR1041645	5	Petro	ICM		6.Epiblast	EPI	5	EPI	ERR1041645	5	female	petro
ERR1041646	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041646	5	female	petro
ERR1041647	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041647	5	female	petro
ERR1041648	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041648	5	female	petro
ERR1041649	5	Petro	ICM		6.Epiblast	EPI	5	EPI	ERR1041649	5	female	petro
ERR1041650	5	Petro			6.Epiblast	EPI	5	EPI	ERR1041650	5	female	petro
ERR1041651	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041651	5	male	petro
ERR1041652	5	Petro		TE	5.Early trophectoderm	early_TE	5	medium_TE	ERR1041652	5	male	petro
ERR1041653	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	medium_TE	ERR1041653	5	male	petro
ERR1041654	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041654	5	male	petro
ERR1041655	5	Petro	TE	TE	5.Early trophectoderm	medium_TE	5	early_TE	ERR1041655	5	male	petro
ERR1041656	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041656	5	male	petro
ERR1041657	5	Petro	TE	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041657	5	male	petro
ERR1041658	5	Petro	TE		7.Primitive endoderm	EPI.PrE.TE	5	early_TE	ERR1041658	5	male	petro
ERR1041659	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041659	5	male	petro
ERR1041660	5	Petro	TE	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041660	5	male	petro
ERR1041661	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041661	5	male	petro
ERR1041662	5	Petro	TE		6.Epiblast	EPI.PrE	5	EPI	ERR1041662	5	male	petro
ERR1041663	5	Petro	TE	TE	8.TE.NR2F2-	medium_TE	5	early_TE	ERR1041663	5	male	petro
ERR1041664	5	Petro	TE	prE	6.Epiblast	EPI	5	EPI	ERR1041664	5	male	petro
ERR1041665	5	Petro	TE		6.Epiblast	EPI.PrE	5	EPI	ERR1041665	5	male	petro
ERR1041666	5	Petro	TE		6.Epiblast	EPI.PrE	5	EPI	ERR1041666	5	male	petro
ERR1041667	5	Petro	TE	TE	6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041667	5	male	petro
ERR1041668	5	Petro	TE		6.Epiblast	EPI	5	EPI	ERR1041668	5	male	petro
ERR1041669	5	Petro	TE		7.Primitive endoderm	EPI.PrE.TE	5	early_TE	ERR1041669	5	male	petro
ERR1041670	5	Petro	TE		6.Epiblast	EPI.PrE	5	EPI	ERR1041670	5	male	petro
ERR1041671	5	Petro	TE	TE	6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041671	5	male	petro
ERR1041673	5	Petro	TE	TE	7.Primitive endoderm	EPI.PrE.TE	5	early_TE	ERR1041673	5	male	petro
ERR1041674	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041674	5	male	petro
ERR1041675	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041675	5	male	petro
ERR1041676	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041676	5	male	petro
ERR1041677	5	Petro	TE	TE	6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041677	5	male	petro
ERR1041678	5	Petro	TE		6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041678	5	male	petro
ERR1041679	5	Petro	TE		6.Epiblast	EPI.PrE	5	early_TE	ERR1041679	5	male	petro
ERR1041680	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041680	5	male	petro
ERR1041681	5	Petro	TE	TE	5.Early trophectoderm	medium_TE	5	early_TE	ERR1041681	5	male	petro
ERR1041682	5	Petro	TE	TE	6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041682	5	male	petro
ERR1041684	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041684	5	male	petro
ERR1041685	5	Petro	TE	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041685	5	male	petro
ERR1041686	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041686	5	male	petro
ERR1041687	5	Petro	TE	TE	4.Inner cell mass	EPI.PrE.TE	5	early_TE	ERR1041687	5	male	petro
ERR1041688	5	Petro	TE	TE	7.Primitive endoderm	EPI.PrE.TE	5	early_TE	ERR1041688	5	male	petro
ERR1041689	5	Petro	TE	TE	7.Primitive endoderm	EPI.PrE.TE	5	early_TE	ERR1041689	5	male	petro
ERR1041690	5	Petro	TE		6.Epiblast	EPI.PrE	5	early_TE	ERR1041690	5	male	petro
ERR1041691	5	Petro	TE	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041691	5	male	petro
ERR1041692	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041692	5	male	petro
ERR1041693	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041693	5	male	petro
ERR1041694	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041694	5	male	petro
ERR1041695	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041695	5	male	petro
ERR1041696	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041696	5	male	petro
ERR1041697	5	Petro	TE		6.Epiblast	EPI	5	EPI	ERR1041697	5	male	petro
ERR1041699	5	Petro	TE		6.Epiblast	EPI.PrE	5	EPI	ERR1041699	5	male	petro
ERR1041700	5	Petro	TE		6.Epiblast	EPI	5	EPI	ERR1041700	5	male	petro
ERR1041701	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041701	5	male	petro
ERR1041702	5	Petro	TE	TE	7.Primitive endoderm	EPI	5	EPI	ERR1041702	5	male	petro
ERR1041704	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041704	5	male	petro
ERR1041705	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041705	5	male	petro
ERR1041706	5	Petro	ICM	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041706	5	male	petro
ERR1041707	5	Petro	TE		6.Epiblast	EPI.early_TE	5	EPI	ERR1041707	5	male	petro
ERR1041708	5	Petro	TE	TE	6.Epiblast	EPI	5	EPI	ERR1041708	5	male	petro
ERR1041709	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041709	5	male	petro
ERR1041710	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041710	5	male	petro
ERR1041711	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041711	5	male	petro
ERR1041712	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041712	5	male	petro
ERR1041713	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041713	5	male	petro
ERR1041714	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041714	5	male	petro
ERR1041715	5	Petro	ICM	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041715	5	male	petro
ERR1041717	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041717	5	male	petro
ERR1041718	5	Petro	TE		6.Epiblast	EPI.early_TE	5	EPI	ERR1041718	5	male	petro
ERR1041720	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041720	5	male	petro
ERR1041721	5	Petro	TE	prE	6.Epiblast	EPI.PrE	5	EPI	ERR1041721	5	male	petro
ERR1041722	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041722	5	male	petro
ERR1041723	5	Petro	TE	TE	6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041723	5	male	petro
ERR1041724	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041724	5	male	petro
ERR1041725	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041725	5	male	petro
ERR1041726	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041726	5	male	petro
ERR1041727	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041727	5	male	petro
ERR1041728	5	Petro	ICM		2.Morula	B1_B2	5	B1_B2	ERR1041728	5	male	petro
ERR1041729	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041729	5	male	petro
ERR1041730	5	Petro	ICM		2.Morula	B1_B2	5	B1_B2	ERR1041730	5	male	petro
ERR1041731	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041731	5	male	petro
ERR1041732	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041732	5	male	petro
ERR1041733	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041733	5	male	petro
ERR1041734	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041734	5	male	petro
ERR1041735	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041735	5	male	petro
ERR1041736	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041736	5	male	petro
ERR1041737	5	Petro	ICM		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041737	5	male	petro
ERR1041738	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041738	5	male	petro
ERR1041739	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041739	5	male	petro
ERR1041740	5	Petro	TE		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041740	5	male	petro
ERR1041741	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041741	5	male	petro
ERR1041742	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041742	5	male	petro
ERR1041743	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041743	5	male	petro
ERR1041744	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041744	5	male	petro
ERR1041745	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041745	5	male	petro
ERR1041746	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041746	5	male	petro
ERR1041747	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041747	5	male	petro
ERR1041748	5	Petro	undefined		3.Early blastocyst	B1_B2	5	B1_B2	ERR1041748	5	male	petro
ERR1041749	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	medium_TE	ERR1041749	5	female	petro
ERR1041751	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041751	5	female	petro
ERR1041752	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041752	5	female	petro
ERR1041753	5	Petro	TE	TE	5.Early trophectoderm	medium_TE	5	medium_TE	ERR1041753	5	female	petro
ERR1041754	5	Petro	TE	prE	6.Epiblast	EPI	5	EPI	ERR1041754	5	female	petro
ERR1041755	5	Petro	TE	prE	6.Epiblast	EPI.early_TE	5	EPI	ERR1041755	5	female	petro
ERR1041756	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041756	5	female	petro
ERR1041757	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041757	5	female	petro
ERR1041759	5	Petro	TE		7.Primitive endoderm	EPI	5	early_TE	ERR1041759	5	female	petro
ERR1041760	5	Petro	TE	prE	6.Epiblast	EPI	5	EPI	ERR1041760	5	female	petro
ERR1041761	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041761	5	female	petro
ERR1041762	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041762	5	female	petro
ERR1041763	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041763	5	female	petro
ERR1041764	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041764	5	female	petro
ERR1041765	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041765	5	female	petro
ERR1041766	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041766	5	female	petro
ERR1041767	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041767	5	female	petro
ERR1041768	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041768	5	female	petro
ERR1041769	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041769	5	female	petro
ERR1041770	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041770	5	female	petro
ERR1041771	5	Petro	TE	EPI	6.Epiblast	EPI	5	EPI	ERR1041771	5	female	petro
ERR1041772	5	Petro	TE		6.Epiblast	EPI	5	early_TE	ERR1041772	5	female	petro
ERR1041773	5	Petro	TE	TE	4.Inner cell mass	early_TE	5	early_TE	ERR1041773	5	female	petro
ERR1041774	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041774	5	female	petro
ERR1041775	5	Petro	TE	prE	6.Epiblast	EPI	5	EPI	ERR1041775	5	female	petro
ERR1041776	5	Petro	TE		6.Epiblast	EPI.PrE.TE	5	early_TE	ERR1041776	5	female	petro
ERR1041777	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041777	5	female	petro
ERR1041778	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041778	5	male	petro
ERR1041779	5	Petro	TE		4.Inner cell mass	early_TE	5	early_TE	ERR1041779	5	male	petro
ERR1041780	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041780	5	male	petro
ERR1041781	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041781	5	male	petro
ERR1041782	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041782	5	male	petro
ERR1041783	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041783	5	male	petro
ERR1041784	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041784	5	male	petro
ERR1041785	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041785	5	male	petro
ERR1041786	5	Petro	TE		5.Early trophectoderm	early_TE	5	early_TE	ERR1041786	5	male	petro
ERR1041787	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041787	5	female	petro
ERR1041788	5	Petro	ICM	EPI	6.Epiblast	EPI	5	EPI	ERR1041788	5	female	petro
ERR1041789	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041789	5	female	petro
ERR1041790	5	Petro	ICM	prE	6.Epiblast	EPI	5	EPI	ERR1041790	5	female	petro
ERR1041791	5	Petro	TE	TE	5.Early trophectoderm	early_TE	5	early_TE	ERR1041791	5	female	petro
ERR1041792	5	Petro	TE	TE	8.TE.NR2F2-	medium_TE	5	early_TE	ERR1041792	5	female	petro
